path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4	small_1	constant1	uni_2	constant2	best.constant	best.alg
194	Complete.1000.1.5.gexf	10	506.24840900094	1	Complete	1000	1	5	gexf	496.304043867543	1.02003684083632	496.304043867544	1.02003684083632	1.02003684083632	NA
195	Complete.1000.1.5.gexf	50	506.24840900094	1	Complete	1000	1	5	gexf	457.505092637426	1.10654158204561	457.505092637426	1.10654158204561	1.10654158204561	NA
196	Complete.1000.20.5.gexf	2	9690	1	Complete	1000	20	5	gexf	9652	1.00393700787402	9690	1	1.00393700787402	NA
197	Complete.1000.20.5.gexf	3	9690	1	Complete	1000	20	5	gexf	9633	1.00591715976331	9690	1	1.00591715976331	NA
198	Complete.1000.20.5.gexf	5	9690	1	Complete	1000	20	5	gexf	9595	1.00990099009901	9690	1	1.00990099009901	NA
199	Complete.1000.20.5.gexf	10	9690	1	Complete	1000	20	5	gexf	9500	1.02	9687	1.00030969340353	1.02	NA
200	Complete.1000.20.5.gexf	50	9690	1	Complete	1000	20	5	gexf	8746	1.10793505602561	8931	1.08498488411152	1.10793505602561	NA
201	Complete.50.1.6.gexf	2	25.3981012407941	1	Complete	50	1	6	gexf	23.4176106133222	1.08457270300434	24.2119665653713	1.04898960488072	1.08457270300434	NA
202	Complete.50.1.6.gexf	3	25.3981012407941	1	Complete	50	1	6	gexf	22.4370888046613	1.13196954658029	23.8615612727715	1.06439394096881	1.13196954658029	NA
203	Complete.50.1.6.gexf	5	25.3981012407941	1	Complete	50	1	6	gexf	20.5013965474162	1.23884737227791	22.6475854730906	1.12144852134333	1.23884737227791	NA
204	Complete.50.1.6.gexf	10	25.3981012407941	1	Complete	50	1	6	gexf	16.0055248564859	1.58683338837851	18.0993569282116	1.40325986948221	1.58683338837851	NA
206	Complete.50.20.6.gexf	2	499	1	Complete	50	20	6	gexf	462	1.08008658008658	464	1.07543103448276	1.08008658008658	NA
207	Complete.50.20.6.gexf	3	499	1	Complete	50	20	6	gexf	444	1.12387387387387	453	1.10154525386313	1.12387387387387	NA
208	Complete.50.20.6.gexf	5	499	1	Complete	50	20	6	gexf	408	1.22303921568627	416	1.19951923076923	1.22303921568627	NA
209	Complete.50.20.6.gexf	10	499	2	Complete	50	20	6	gexf	323	1.54489164086687	331	1.50755287009063	1.54489164086687	NA
211	Complete.100.1.6.gexf	2	49.872713153695	1	Complete	100	1	6	gexf	47.9082187773647	1.04100537290813	47.9082187773647	1.04100537290813	1.04100537290813	2
212	Complete.100.1.6.gexf	3	49.872713153695	1	Complete	100	1	6	gexf	46.9736446776946	1.06171691585552	46.9736446776946	1.06171691585552	1.06171691585552	2
213	Complete.100.1.6.gexf	5	49.872713153695	1	Complete	100	1	6	gexf	45.1099146839348	1.10558207664836	45.1099146839348	1.10558207664836	1.10558207664836	NA
214	Complete.100.1.6.gexf	10	49.872713153695	1	Complete	100	1	6	gexf	40.5157004604059	1.23094781990585	40.5157004604058	1.23094781990585	1.23094781990585	2
215	Complete.100.1.6.gexf	50	49.8620045115965	3	Complete	100	1	6	gexf	12.5491823261079	3.97332696392987	12.5491823261079	3.97332696392987	3.97332696392987	NA
216	Complete.100.20.6.gexf	2	1016	1	Complete	100	20	6	gexf	978	1.03885480572597	1000	1.016	1.03885480572597	NA
217	Complete.100.20.6.gexf	3	1016	1	Complete	100	20	6	gexf	959	1.05943691345151	981	1.03567787971458	1.05943691345151	NA
218	Complete.100.20.6.gexf	5	1016	1	Complete	100	20	6	gexf	921	1.10314875135722	943	1.07741251325557	1.10314875135722	NA
219	Complete.100.20.6.gexf	10	1016	1	Complete	100	20	6	gexf	829	1.22557297949337	850	1.19529411764706	1.22557297949337	NA
220	Complete.100.20.6.gexf	50	1016	1	Complete	100	20	6	gexf	272	3.73529411764706	264	3.84848484848485	3.84848484848485	2
221	Complete.500.1.6.gexf	2	241.663440497203	1	Complete	500	1	6	gexf	239.665623907367	1.00833584957769	241.663440497203	1	1.00833584957769	NA
222	Complete.500.1.6.gexf	3	241.663440497203	1	Complete	500	1	6	gexf	238.67032478171	1.01254079541825	241.663440497203	1	1.01254079541825	NA
223	Complete.500.1.6.gexf	5	241.663440497203	1	Complete	500	1	6	gexf	236.692298947997	1.02100254875761	241.663440497203	1	1.02100254875761	NA
224	Complete.500.1.6.gexf	10	241.663440497203	1	Complete	500	1	6	gexf	231.798797696761	1.04255691961503	240.355868059139	1.00544015192399	1.04255691961503	NA
225	Complete.500.1.6.gexf	50	241.663440497203	1	Complete	500	1	6	gexf	194.499463371372	1.24248898330263	202.495420248562	1.19342669676461	1.24248898330263	NA
226	Complete.500.20.6.gexf	2	4898	1	Complete	500	20	6	gexf	4860	1.00781893004115	4898	1	1.00781893004115	NA
227	Complete.500.20.6.gexf	3	4898	1	Complete	500	20	6	gexf	4841	1.01177442677133	4898	1	1.01177442677133	NA
228	Complete.500.20.6.gexf	5	4898	1	Complete	500	20	6	gexf	4803	1.01977930460129	4898	1	1.01977930460129	NA
229	Complete.500.20.6.gexf	10	4898	1	Complete	500	20	6	gexf	4708	1.04035683942226	4898	1	1.04035683942226	NA
230	Complete.500.20.6.gexf	50	4898	1	Complete	500	20	6	gexf	3975	1.23220125786164	4189	1.16925280496539	1.23220125786164	NA
231	Complete.1000.1.6.gexf	2	488.119201827007	1	Complete	1000	1	6	gexf	486.120389859498	1.00411176327758	486.120389859497	1.00411176327759	1.00411176327759	2
232	Complete.1000.1.6.gexf	3	488.119201827007	1	Complete	1000	1	6	gexf	485.123255212646	1.0061756400712	485.123255212645	1.0061756400712	1.0061756400712	2
233	Complete.1000.1.6.gexf	5	488.119201827007	1	Complete	1000	1	6	gexf	483.133977004208	1.01031851424259	483.133977004208	1.01031851424259	1.01031851424259	NA
234	Complete.1000.1.6.gexf	10	488.119201827007	1	Complete	1000	1	6	gexf	478.176010171451	1.02079399937272	478.176010171451	1.02079399937272	1.02079399937272	2
235	Complete.1000.1.6.gexf	50	488.119201827007	1	Complete	1000	1	6	gexf	439.261551135614	1.11122678633057	439.261551135614	1.11122678633056	1.11122678633057	NA
236	Complete.1000.20.6.gexf	2	9802	1	Complete	1000	20	6	gexf	9764	1.00389184760344	9802	1	1.00389184760344	NA
237	Complete.1000.20.6.gexf	3	9802	1	Complete	1000	20	6	gexf	9745	1.00584915341201	9802	1	1.00584915341201	NA
238	Complete.1000.20.6.gexf	5	9802	1	Complete	1000	20	6	gexf	9707	1.00978675182858	9802	1	1.00978675182858	NA
239	Complete.1000.20.6.gexf	10	9802	1	Complete	1000	20	6	gexf	9612	1.01976695796921	9802	1	1.01976695796921	NA
240	Complete.1000.20.6.gexf	50	9802	1	Complete	1000	20	6	gexf	8852	1.10732037957524	9070	1.08070562293275	1.10732037957524	NA
241	Complete.50.1.7.gexf	2	23.9381422321978	1	Complete	50	1	7	gexf	21.9429299580518	1.09092734096861	21.9429299580518	1.09092734096861	1.09092734096861	NA
242	Complete.50.1.7.gexf	3	23.9381422321978	1	Complete	50	1	7	gexf	20.9635127809119	1.14189556313264	20.9635127809119	1.14189556313264	1.14189556313264	NA
243	Complete.50.1.7.gexf	5	23.9381422321978	1	Complete	50	1	7	gexf	19.0415102237578	1.25715565366924	19.0415102237579	1.25715565366924	1.25715565366924	NA
244	Complete.50.1.7.gexf	10	23.9381422321978	1	Complete	50	1	7	gexf	14.6773591344736	1.63095704158202	14.6773591344736	1.63095704158202	1.63095704158202	2
246	Complete.50.20.7.gexf	2	452	1	Complete	50	20	7	gexf	414	1.09178743961353	414	1.09178743961353	1.09178743961353	NA
247	Complete.50.20.7.gexf	3	452	1	Complete	50	20	7	gexf	396	1.14141414141414	396	1.14141414141414	1.14141414141414	NA
248	Complete.50.20.7.gexf	5	452	1	Complete	50	20	7	gexf	360	1.25555555555556	360	1.25555555555556	1.25555555555556	NA
249	Complete.50.20.7.gexf	10	452	1	Complete	50	20	7	gexf	282	1.60283687943262	282	1.60283687943262	1.60283687943262	NA
251	Complete.100.1.7.gexf	2	48.6671063581238	1	Complete	100	1	7	gexf	46.7090841182233	1.04191951687481	47.8991642822422	1.0160324733717	1.04191951687481	NA
252	Complete.100.1.7.gexf	3	48.6671063581238	1	Complete	100	1	7	gexf	45.77206639815	1.06324905532539	47.9404772094645	1.01515690270425	1.06324905532539	NA
253	Complete.100.1.7.gexf	5	48.6671063581238	1	Complete	100	1	7	gexf	43.9132271232703	1.10825620311413	47.9716224045413	1.01449782014287	1.10825620311413	NA
254	Complete.100.1.7.gexf	10	48.6671063581238	2	Complete	100	1	7	gexf	39.4497458565606	1.23364815923219	44.0268554550373	1.10539591926626	1.23364815923219	NA
255	Complete.100.1.7.gexf	50	48.6155773475386	3	Complete	100	1	7	gexf	11.4841875702509	4.23326221817156	14.2742264758891	3.40582920059846	4.23326221817156	NA
256	Complete.100.20.7.gexf	2	954	1	Complete	100	20	7	gexf	916	1.04148471615721	942	1.01273885350318	1.04148471615721	NA
257	Complete.100.20.7.gexf	3	954	1	Complete	100	20	7	gexf	897	1.06354515050167	938	1.01705756929638	1.06354515050167	NA
258	Complete.100.20.7.gexf	5	954	1	Complete	100	20	7	gexf	859	1.11059371362049	902	1.05764966740576	1.11059371362049	NA
259	Complete.100.20.7.gexf	10	954	2	Complete	100	20	7	gexf	766	1.24543080939948	810	1.17777777777778	1.24543080939948	NA
260	Complete.100.20.7.gexf	50	951.209302325581	10	Complete	100	20	7	gexf	224	4.24647009966777	254	3.74491851309284	4.24647009966777	NA
261	Complete.500.1.7.gexf	2	243.167764269953	1	Complete	500	1	7	gexf	241.17407637485	1.00826659284891	241.17407637485	1.00826659284891	1.00826659284891	2
262	Complete.500.1.7.gexf	3	243.167764269953	1	Complete	500	1	7	gexf	240.178638074663	1.01244542903254	240.178638074663	1.01244542903254	1.01244542903254	NA
263	Complete.500.1.7.gexf	5	243.167764269953	1	Complete	500	1	7	gexf	238.193156710947	1.0208847627182	238.193156710947	1.0208847627182	1.0208847627182	NA
264	Complete.500.1.7.gexf	10	243.167764269953	1	Complete	500	1	7	gexf	233.274935801423	1.04240845007434	233.274935801423	1.04240845007434	1.04240845007434	2
265	Complete.500.1.7.gexf	50	243.167764269953	3	Complete	500	1	7	gexf	196.189166049515	1.23945561911702	196.189166049515	1.23945561911702	1.23945561911702	NA
266	Complete.500.20.7.gexf	2	5101	1	Complete	500	20	7	gexf	5063	1.00750543156231	5066	1.00690880378997	1.00750543156231	NA
267	Complete.500.20.7.gexf	3	5101	1	Complete	500	20	7	gexf	5044	1.01130055511499	5047	1.01069942540123	1.01130055511499	NA
268	Complete.500.20.7.gexf	5	5101	1	Complete	500	20	7	gexf	5006	1.01897722732721	5009	1.01836693950888	1.01897722732721	NA
269	Complete.500.20.7.gexf	10	5101	1	Complete	500	20	7	gexf	4911	1.03868865811444	4914	1.03805453805454	1.03868865811444	NA
270	Complete.500.20.7.gexf	50	5101	1	Complete	500	20	7	gexf	4180	1.22033492822967	4174	1.22208912314327	1.22208912314327	2
271	Complete.1000.1.7.gexf	2	497.033403639974	1	Complete	1000	1	7	gexf	495.036277819245	1.0040343019496	495.036277819245	1.0040343019496	1.0040343019496	NA
272	Complete.1000.1.7.gexf	3	497.033403639974	1	Complete	1000	1	7	gexf	494.038719195211	1.00606163915581	494.038719195211	1.00606163915581	1.00606163915581	NA
273	Complete.1000.1.7.gexf	5	497.033403639974	1	Complete	1000	1	7	gexf	492.045861054045	1.01013633683503	492.045861054046	1.01013633683503	1.01013633683503	NA
274	Complete.1000.1.7.gexf	10	497.033403639974	1	Complete	1000	1	7	gexf	487.086005300468	1.02042226266256	487.086005300469	1.02042226266256	1.02042226266256	NA
275	Complete.1000.1.7.gexf	50	497.033403639974	1	Complete	1000	1	7	gexf	448.135610012209	1.10911383191894	448.135610012208	1.10911383191894	1.10911383191894	2
276	Complete.1000.20.7.gexf	2	9609	1	Complete	1000	20	7	gexf	9571	1.00397032702957	9609	1	1.00397032702957	NA
277	Complete.1000.20.7.gexf	3	9609	1	Complete	1000	20	7	gexf	9552	1.00596733668342	9605	1.00041644976575	1.00596733668342	NA
278	Complete.1000.20.7.gexf	5	9609	1	Complete	1000	20	7	gexf	9514	1.00998528484339	9609	1	1.00998528484339	NA
279	Complete.1000.20.7.gexf	10	9609	1	Complete	1000	20	7	gexf	9419	1.02017199278055	9609	1	1.02017199278055	NA
280	Complete.1000.20.7.gexf	50	9609	1	Complete	1000	20	7	gexf	8659	1.10971243792586	9243	1.03959753326842	1.10971243792586	NA
281	Complete.50.1.8.gexf	2	21.5106400752924	1	Complete	50	1	8	gexf	19.5899154238143	1.09804660254649	19.5899154238143	1.09804660254649	1.09804660254649	NA
282	Complete.50.1.8.gexf	3	21.5106400752924	1	Complete	50	1	8	gexf	18.7344801236194	1.14818452037924	18.7344801236194	1.14818452037924	1.14818452037924	2
283	Complete.50.1.8.gexf	5	21.5106400752924	1	Complete	50	1	8	gexf	17.0668099939771	1.26037848214655	17.0668099939771	1.26037848214655	1.26037848214655	NA
284	Complete.50.1.8.gexf	10	21.5106400752924	1	Complete	50	1	8	gexf	13.2407948960961	1.62457316528893	13.2407948960961	1.62457316528893	1.62457316528893	NA
286	Complete.50.20.8.gexf	2	461	1	Complete	50	20	8	gexf	423	1.08983451536643	428	1.07710280373832	1.08983451536643	NA
287	Complete.50.20.8.gexf	3	461	1	Complete	50	20	8	gexf	404	1.14108910891089	432	1.06712962962963	1.14108910891089	NA
288	Complete.50.20.8.gexf	5	461	1	Complete	50	20	8	gexf	368	1.25271739130435	424	1.0872641509434	1.25271739130435	NA
289	Complete.50.20.8.gexf	10	461	1	Complete	50	20	8	gexf	295	1.56271186440678	337	1.36795252225519	1.56271186440678	NA
291	Complete.100.1.8.gexf	2	44.7139776209752	1	Complete	100	1	8	gexf	42.717174016562	1.04674474963253	44.7139776209752	1	1.04674474963253	NA
292	Complete.100.1.8.gexf	3	44.7139776209752	1	Complete	100	1	8	gexf	41.7205077692401	1.07175056133766	44.1037020063173	1.01383728773087	1.07175056133766	NA
293	Complete.100.1.8.gexf	5	44.7139776209752	1	Complete	100	1	8	gexf	39.7711297959185	1.12428230855951	43.598740901923	1.02557956252822	1.12428230855951	NA
294	Complete.100.1.8.gexf	10	44.7139776209752	1	Complete	100	1	8	gexf	35.2520343505068	1.26840843215995	38.9292416196279	1.14859616475114	1.26840843215995	NA
295	Complete.100.1.8.gexf	50	43.8425501251927	10	Complete	100	1	8	gexf	9.91116015557261	4.42355379562119	12.6205703202297	3.47389610871364	4.42355379562119	NA
296	Complete.100.20.8.gexf	2	913	1	Complete	100	20	8	gexf	875	1.04342857142857	901	1.01331853496115	1.04342857142857	NA
297	Complete.100.20.8.gexf	3	913	1	Complete	100	20	8	gexf	856	1.06658878504673	883	1.03397508493771	1.06658878504673	NA
298	Complete.100.20.8.gexf	5	913	1	Complete	100	20	8	gexf	819	1.11477411477411	847	1.07792207792208	1.11477411477411	NA
299	Complete.100.20.8.gexf	10	913	1	Complete	100	20	8	gexf	732	1.24726775956284	762	1.19816272965879	1.24726775956284	NA
300	Complete.100.20.8.gexf	50	907.568181818182	12	Complete	100	20	8	gexf	212	4.2809819897084	240	3.78153409090909	4.2809819897084	NA
301	Complete.500.1.8.gexf	2	244.818967177033	2	Complete	500	1	8	gexf	242.823119563382	1.00821934755323	242.823119563381	1.00821934755324	1.00821934755324	2
302	Complete.500.1.8.gexf	3	244.818967177033	1	Complete	500	1	8	gexf	241.828116909886	1.01236766967119	241.828116909886	1.01236766967119	1.01236766967119	2
303	Complete.500.1.8.gexf	5	244.818967177033	3	Complete	500	1	8	gexf	239.841243590307	1.02075424356634	239.841243590307	1.02075424356634	1.02075424356634	2
304	Complete.500.1.8.gexf	10	244.818967177033	2	Complete	500	1	8	gexf	234.893918289655	1.04225332422247	234.893918289655	1.04225332422247	1.04225332422247	2
305	Complete.500.1.8.gexf	50	244.818967177033	1	Complete	500	1	8	gexf	196.769600769343	1.24419100419894	196.769600769343	1.24419100419894	1.24419100419894	2
306	Complete.500.20.8.gexf	2	4971	1	Complete	500	20	8	gexf	4933	1.00770322319076	4971	1	1.00770322319076	NA
307	Complete.500.20.8.gexf	3	4971	1	Complete	500	20	8	gexf	4914	1.01159951159951	4961	1.00201572263657	1.01159951159951	NA
308	Complete.500.20.8.gexf	5	4971	1	Complete	500	20	8	gexf	4876	1.01948318293683	4923	1.00975015234613	1.01948318293683	NA
309	Complete.500.20.8.gexf	10	4971	1	Complete	500	20	8	gexf	4781	1.03974064003347	4828	1.02961888980944	1.03974064003347	NA
310	Complete.500.20.8.gexf	50	4971	1	Complete	500	20	8	gexf	4053	1.22649888971132	4101	1.2121433796635	1.22649888971132	NA
311	Complete.1000.1.8.gexf	2	499.072993436637	1	Complete	1000	1	8	gexf	497.078415393446	1.0040126024012	497.078415393446	1.0040126024012	1.0040126024012	NA
312	Complete.1000.1.8.gexf	3	499.072993436637	1	Complete	1000	1	8	gexf	496.084178517159	1.00602481403138	496.084178517159	1.00602481403138	1.00602481403138	NA
313	Complete.1000.1.8.gexf	5	499.072993436637	1	Complete	1000	1	8	gexf	494.097832945269	1.01006918095898	494.097832945271	1.01006918095898	1.01006918095898	NA
314	Complete.1000.1.8.gexf	10	499.072993436637	1	Complete	1000	1	8	gexf	489.141103724809	1.02030475385568	489.141103724809	1.02030475385568	1.02030475385568	NA
315	Complete.1000.1.8.gexf	50	499.072993436637	1	Complete	1000	1	8	gexf	450.229671158794	1.10848534738311	450.229671158793	1.10848534738311	1.10848534738311	2
316	Complete.1000.20.8.gexf	2	10101	1	Complete	1000	20	8	gexf	10063	1.00377620987777	10063	1.00377620987777	1.00377620987777	NA
317	Complete.1000.20.8.gexf	3	10101	1	Complete	1000	20	8	gexf	10044	1.00567502986858	10044	1.00567502986858	1.00567502986858	NA
318	Complete.1000.20.8.gexf	5	10101	1	Complete	1000	20	8	gexf	10006	1.00949430341795	10006	1.00949430341795	1.00949430341795	NA
319	Complete.1000.20.8.gexf	10	10101	1	Complete	1000	20	8	gexf	9911	1.01917061850469	9911	1.01917061850469	1.01917061850469	NA
320	Complete.1000.20.8.gexf	50	10101	1	Complete	1000	20	8	gexf	9151	1.10381379084253	9151	1.10381379084253	1.10381379084253	NA
321	Complete.50.1.9.gexf	2	22.8164824696437	1	Complete	50	1	9	gexf	20.8972168723343	1.09184312002094	21.7137087580172	1.05078698088457	1.09184312002094	NA
322	Complete.50.1.9.gexf	3	22.8164824696437	1	Complete	50	1	9	gexf	19.9658915093337	1.14277303665491	20.4057031115092	1.11814243032747	1.14277303665491	NA
323	Complete.50.1.9.gexf	5	22.8164824696437	1	Complete	50	1	9	gexf	18.1989104293635	1.25372793927432	19.8847821322209	1.14743437056181	1.25372793927432	NA
324	Complete.50.1.9.gexf	10	22.8164824696437	1	Complete	50	1	9	gexf	14.2471139229217	1.60148101524864	15.7616595635343	1.44759391469356	1.60148101524864	NA
326	Complete.50.20.9.gexf	2	473	1	Complete	50	20	9	gexf	435	1.08735632183908	442	1.07013574660633	1.08735632183908	NA
327	Complete.50.20.9.gexf	3	473	1	Complete	50	20	9	gexf	416	1.13701923076923	440	1.075	1.13701923076923	NA
328	Complete.50.20.9.gexf	5	473	1	Complete	50	20	9	gexf	378	1.25132275132275	408	1.1593137254902	1.25132275132275	NA
329	Complete.50.20.9.gexf	10	473	1	Complete	50	20	9	gexf	292	1.61986301369863	331	1.42900302114804	1.61986301369863	NA
331	Complete.100.1.9.gexf	2	44.3517092334302	1	Complete	100	1	9	gexf	42.3614828985641	1.04698197982426	44.2016366736312	1.00339518106325	1.04698197982426	NA
332	Complete.100.1.9.gexf	3	44.3517092334302	1	Complete	100	1	9	gexf	41.3684738168259	1.07211374124687	43.14983665001	1.02785346774702	1.07211374124687	NA
333	Complete.100.1.9.gexf	5	44.3517092334302	1	Complete	100	1	9	gexf	39.4773793324919	1.12347146602324	43.7073517935609	1.01474254132149	1.12347146602324	NA
334	Complete.100.1.9.gexf	10	44.3517092334302	1	Complete	100	1	9	gexf	35.255268168845	1.25801650468294	39.0314894554479	1.13630583542181	1.25801650468294	NA
335	Complete.100.1.9.gexf	50	43.7148738398021	7	Complete	100	1	9	gexf	9.75637113969551	4.48064892303456	13.0316769851605	3.35450870134222	4.48064892303456	NA
336	Complete.100.20.9.gexf	2	1001	1	Complete	100	20	9	gexf	963	1.03946002076843	987	1.01418439716312	1.03946002076843	NA
337	Complete.100.20.9.gexf	3	1001	1	Complete	100	20	9	gexf	944	1.0603813559322	969	1.03302373581011	1.0603813559322	NA
338	Complete.100.20.9.gexf	5	1001	1	Complete	100	20	9	gexf	906	1.10485651214128	960	1.04270833333333	1.10485651214128	NA
339	Complete.100.20.9.gexf	10	1001	1	Complete	100	20	9	gexf	813	1.23124231242312	871	1.14925373134328	1.23124231242312	NA
340	Complete.100.20.9.gexf	50	1001	14	Complete	100	20	9	gexf	249	4.02008032128514	305	3.28196721311475	4.02008032128514	NA
341	Complete.500.1.9.gexf	2	251.54505534382	1	Complete	500	1	9	gexf	249.567436920188	1.0079241845332	249.567436920188	1.0079241845332	1.0079241845332	2
342	Complete.500.1.9.gexf	3	251.54505534382	1	Complete	500	1	9	gexf	248.580667949102	1.01192525315494	248.580667949102	1.01192525315494	1.01192525315494	2
343	Complete.500.1.9.gexf	5	251.54505534382	1	Complete	500	1	9	gexf	246.615499683717	1.01998883146609	246.615499683717	1.01998883146609	1.01998883146609	2
344	Complete.500.1.9.gexf	10	251.54505534382	1	Complete	500	1	9	gexf	241.734805682833	1.040582694053	241.734805682833	1.040582694053	1.040582694053	NA
345	Complete.500.1.9.gexf	50	251.54505534382	1	Complete	500	1	9	gexf	203.978399971632	1.23319457049767	203.978399971633	1.23319457049767	1.23319457049767	NA
346	Complete.500.20.9.gexf	2	4912	1	Complete	500	20	9	gexf	4874	1.00779647107099	4912	1	1.00779647107099	NA
347	Complete.500.20.9.gexf	3	4912	1	Complete	500	20	9	gexf	4855	1.01174047373841	4912	1	1.01174047373841	NA
