path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4
368	Complete.50.20.10.gexf	5	426	1	Complete	50	20	10	gexf
369	Complete.50.20.10.gexf	10	426	1	Complete	50	20	10	gexf
371	Complete.100.1.10.gexf	2	46.5682483206704	1	Complete	100	1	10	gexf
372	Complete.100.1.10.gexf	3	46.5682483206704	1	Complete	100	1	10	gexf
373	Complete.100.1.10.gexf	5	46.5682483206704	1	Complete	100	1	10	gexf
374	Complete.100.1.10.gexf	10	46.5682483206704	1	Complete	100	1	10	gexf
375	Complete.100.1.10.gexf	50	46.2063331069876	11	Complete	100	1	10	gexf
376	Complete.100.20.10.gexf	2	1038	1	Complete	100	20	10	gexf
377	Complete.100.20.10.gexf	3	1038	1	Complete	100	20	10	gexf
378	Complete.100.20.10.gexf	5	1038	1	Complete	100	20	10	gexf
379	Complete.100.20.10.gexf	10	1038	1	Complete	100	20	10	gexf
380	Complete.100.20.10.gexf	50	1038	1	Complete	100	20	10	gexf
381	Complete.500.1.10.gexf	2	243.126649313948	1	Complete	500	1	10	gexf
382	Complete.500.1.10.gexf	3	243.126649313948	1	Complete	500	1	10	gexf
383	Complete.500.1.10.gexf	5	243.126649313948	1	Complete	500	1	10	gexf
384	Complete.500.1.10.gexf	10	243.126649313948	1	Complete	500	1	10	gexf
385	Complete.500.1.10.gexf	50	243.126649313948	2	Complete	500	1	10	gexf
386	Complete.500.20.10.gexf	2	5117	1	Complete	500	20	10	gexf
387	Complete.500.20.10.gexf	3	5117	1	Complete	500	20	10	gexf
388	Complete.500.20.10.gexf	5	5117	1	Complete	500	20	10	gexf
389	Complete.500.20.10.gexf	10	5117	1	Complete	500	20	10	gexf
390	Complete.500.20.10.gexf	50	5117	1	Complete	500	20	10	gexf
391	Complete.1000.1.10.gexf	2	486.479306859556	2	Complete	1000	1	10	gexf
392	Complete.1000.1.10.gexf	3	486.479306859556	1	Complete	1000	1	10	gexf
393	Complete.1000.1.10.gexf	5	486.479306859556	3	Complete	1000	1	10	gexf
394	Complete.1000.1.10.gexf	10	486.479306859556	2	Complete	1000	1	10	gexf
395	Complete.1000.1.10.gexf	50	486.479306859556	13	Complete	1000	1	10	gexf
396	Complete.1000.20.10.gexf	2	10063	1	Complete	1000	20	10	gexf
397	Complete.1000.20.10.gexf	3	10063	1	Complete	1000	20	10	gexf
398	Complete.1000.20.10.gexf	5	10063	1	Complete	1000	20	10	gexf
399	Complete.1000.20.10.gexf	10	10063	1	Complete	1000	20	10	gexf
400	Complete.1000.20.10.gexf	50	10063	1	Complete	1000	20	10	gexf
401	Complete.50.1.11.gexf	2	23.7919211391467	1	Complete	50	1	11	gexf
402	Complete.50.1.11.gexf	3	23.7919211391467	1	Complete	50	1	11	gexf
403	Complete.50.1.11.gexf	5	23.7919211391467	1	Complete	50	1	11	gexf
404	Complete.50.1.11.gexf	10	23.7919211391467	1	Complete	50	1	11	gexf
406	Complete.50.20.11.gexf	2	425	1	Complete	50	20	11	gexf
407	Complete.50.20.11.gexf	3	425	1	Complete	50	20	11	gexf
408	Complete.50.20.11.gexf	5	425	1	Complete	50	20	11	gexf
409	Complete.50.20.11.gexf	10	425	1	Complete	50	20	11	gexf
411	Complete.100.1.11.gexf	2	52.5796641277933	1	Complete	100	1	11	gexf
412	Complete.100.1.11.gexf	3	52.5796641277933	1	Complete	100	1	11	gexf
413	Complete.100.1.11.gexf	5	52.5796641277933	1	Complete	100	1	11	gexf
414	Complete.100.1.11.gexf	10	52.5796641277933	2	Complete	100	1	11	gexf
415	Complete.100.1.11.gexf	50	52.5796641277933	1	Complete	100	1	11	gexf
416	Complete.100.20.11.gexf	2	870	1	Complete	100	20	11	gexf
417	Complete.100.20.11.gexf	3	870	1	Complete	100	20	11	gexf
418	Complete.100.20.11.gexf	5	870	1	Complete	100	20	11	gexf
419	Complete.100.20.11.gexf	10	870	1	Complete	100	20	11	gexf
420	Complete.100.20.11.gexf	50	865.785714285714	10	Complete	100	20	11	gexf
421	Complete.500.1.11.gexf	2	247.066868488516	1	Complete	500	1	11	gexf
422	Complete.500.1.11.gexf	3	247.066868488516	1	Complete	500	1	11	gexf
423	Complete.500.1.11.gexf	5	247.066868488516	1	Complete	500	1	11	gexf
424	Complete.500.1.11.gexf	10	247.066868488516	1	Complete	500	1	11	gexf
425	Complete.500.1.11.gexf	50	247.066868488516	1	Complete	500	1	11	gexf
426	Complete.500.20.11.gexf	2	4888	1	Complete	500	20	11	gexf
427	Complete.500.20.11.gexf	3	4888	1	Complete	500	20	11	gexf
428	Complete.500.20.11.gexf	5	4888	1	Complete	500	20	11	gexf
429	Complete.500.20.11.gexf	10	4888	1	Complete	500	20	11	gexf
430	Complete.500.20.11.gexf	50	4888	1	Complete	500	20	11	gexf
431	Complete.1000.1.11.gexf	2	499.392577600868	1	Complete	1000	1	11	gexf
432	Complete.1000.1.11.gexf	3	499.392577600868	1	Complete	1000	1	11	gexf
433	Complete.1000.1.11.gexf	5	499.392577600868	1	Complete	1000	1	11	gexf
434	Complete.1000.1.11.gexf	10	499.392577600868	1	Complete	1000	1	11	gexf
435	Complete.1000.1.11.gexf	50	499.392577600868	1	Complete	1000	1	11	gexf
436	Complete.1000.20.11.gexf	2	9599	1	Complete	1000	20	11	gexf
437	Complete.1000.20.11.gexf	3	9599	1	Complete	1000	20	11	gexf
438	Complete.1000.20.11.gexf	5	9599	1	Complete	1000	20	11	gexf
439	Complete.1000.20.11.gexf	10	9599	1	Complete	1000	20	11	gexf
440	Complete.1000.20.11.gexf	50	9599	1	Complete	1000	20	11	gexf
441	Complete.50.1.12.gexf	2	27.1004515908875	1	Complete	50	1	12	gexf
442	Complete.50.1.12.gexf	3	27.1004515908875	1	Complete	50	1	12	gexf
443	Complete.50.1.12.gexf	5	27.1004515908875	1	Complete	50	1	12	gexf
444	Complete.50.1.12.gexf	10	27.1004515908875	1	Complete	50	1	12	gexf
446	Complete.50.20.12.gexf	2	406	1	Complete	50	20	12	gexf
447	Complete.50.20.12.gexf	3	406	1	Complete	50	20	12	gexf
448	Complete.50.20.12.gexf	5	406	1	Complete	50	20	12	gexf
449	Complete.50.20.12.gexf	10	406	1	Complete	50	20	12	gexf
451	Complete.100.1.12.gexf	2	50.9980440195348	1	Complete	100	1	12	gexf
452	Complete.100.1.12.gexf	3	50.9980440195348	1	Complete	100	1	12	gexf
453	Complete.100.1.12.gexf	5	50.9980440195348	1	Complete	100	1	12	gexf
454	Complete.100.1.12.gexf	10	50.9980440195348	1	Complete	100	1	12	gexf
455	Complete.100.1.12.gexf	50	50.9980440195348	1	Complete	100	1	12	gexf
456	Complete.100.20.12.gexf	2	936	1	Complete	100	20	12	gexf
457	Complete.100.20.12.gexf	3	936	1	Complete	100	20	12	gexf
458	Complete.100.20.12.gexf	5	936	1	Complete	100	20	12	gexf
459	Complete.100.20.12.gexf	10	936	1	Complete	100	20	12	gexf
460	Complete.100.20.12.gexf	50	933.9375	4	Complete	100	20	12	gexf
461	Complete.500.1.12.gexf	2	251.575561485581	2	Complete	500	1	12	gexf
462	Complete.500.1.12.gexf	3	251.575561485581	1	Complete	500	1	12	gexf
463	Complete.500.1.12.gexf	5	251.575561485581	3	Complete	500	1	12	gexf
464	Complete.500.1.12.gexf	10	251.575561485581	1	Complete	500	1	12	gexf
465	Complete.500.1.12.gexf	50	251.575561485581	1	Complete	500	1	12	gexf
466	Complete.500.20.12.gexf	2	5019	1	Complete	500	20	12	gexf
467	Complete.500.20.12.gexf	3	5019	1	Complete	500	20	12	gexf
468	Complete.500.20.12.gexf	5	5019	1	Complete	500	20	12	gexf
469	Complete.500.20.12.gexf	10	5019	1	Complete	500	20	12	gexf
470	Complete.500.20.12.gexf	50	5019	1	Complete	500	20	12	gexf
471	Complete.1000.1.12.gexf	2	494.91249059024	1	Complete	1000	1	12	gexf
472	Complete.1000.1.12.gexf	3	494.91249059024	1	Complete	1000	1	12	gexf
473	Complete.1000.1.12.gexf	5	494.91249059024	1	Complete	1000	1	12	gexf
474	Complete.1000.1.12.gexf	10	494.91249059024	2	Complete	1000	1	12	gexf
475	Complete.1000.1.12.gexf	50	494.91249059024	1	Complete	1000	1	12	gexf
476	Complete.1000.20.12.gexf	2	9969	1	Complete	1000	20	12	gexf
477	Complete.1000.20.12.gexf	3	9969	1	Complete	1000	20	12	gexf
478	Complete.1000.20.12.gexf	5	9969	1	Complete	1000	20	12	gexf
479	Complete.1000.20.12.gexf	10	9969	1	Complete	1000	20	12	gexf
480	Complete.1000.20.12.gexf	50	9969	1	Complete	1000	20	12	gexf
481	Complete.50.1.13.gexf	2	23.5632127856033	1	Complete	50	1	13	gexf
482	Complete.50.1.13.gexf	3	23.5632127856033	1	Complete	50	1	13	gexf
483	Complete.50.1.13.gexf	5	23.5632127856033	1	Complete	50	1	13	gexf
484	Complete.50.1.13.gexf	10	23.5632127856033	1	Complete	50	1	13	gexf
486	Complete.50.20.13.gexf	2	471	1	Complete	50	20	13	gexf
487	Complete.50.20.13.gexf	3	471	1	Complete	50	20	13	gexf
488	Complete.50.20.13.gexf	5	471	1	Complete	50	20	13	gexf
489	Complete.50.20.13.gexf	10	471	1	Complete	50	20	13	gexf
491	Complete.100.1.13.gexf	2	49.0838124211921	1	Complete	100	1	13	gexf
492	Complete.100.1.13.gexf	3	49.0838124211921	1	Complete	100	1	13	gexf
493	Complete.100.1.13.gexf	5	49.0838124211921	1	Complete	100	1	13	gexf
494	Complete.100.1.13.gexf	10	49.0838124211921	2	Complete	100	1	13	gexf
495	Complete.100.1.13.gexf	50	49.0054232048888	4	Complete	100	1	13	gexf
496	Complete.100.20.13.gexf	2	987	1	Complete	100	20	13	gexf
497	Complete.100.20.13.gexf	3	987	1	Complete	100	20	13	gexf
498	Complete.100.20.13.gexf	5	987	1	Complete	100	20	13	gexf
499	Complete.100.20.13.gexf	10	987	2	Complete	100	20	13	gexf
500	Complete.100.20.13.gexf	50	987	1	Complete	100	20	13	gexf
501	Complete.500.1.13.gexf	2	238.795111406722	1	Complete	500	1	13	gexf
502	Complete.500.1.13.gexf	3	238.795111406722	1	Complete	500	1	13	gexf
503	Complete.500.1.13.gexf	5	238.795111406722	1	Complete	500	1	13	gexf
504	Complete.500.1.13.gexf	10	238.795111406722	1	Complete	500	1	13	gexf
505	Complete.500.1.13.gexf	50	238.795111406722	1	Complete	500	1	13	gexf
506	Complete.500.20.13.gexf	2	4780	1	Complete	500	20	13	gexf
507	Complete.500.20.13.gexf	3	4780	1	Complete	500	20	13	gexf
508	Complete.500.20.13.gexf	5	4780	1	Complete	500	20	13	gexf
509	Complete.500.20.13.gexf	10	4780	1	Complete	500	20	13	gexf
510	Complete.500.20.13.gexf	50	4780	1	Complete	500	20	13	gexf
511	Complete.1000.1.13.gexf	2	488.628324526747	1	Complete	1000	1	13	gexf
512	Complete.1000.1.13.gexf	3	488.628324526747	1	Complete	1000	1	13	gexf
513	Complete.1000.1.13.gexf	5	488.628324526747	1	Complete	1000	1	13	gexf
514	Complete.1000.1.13.gexf	10	488.628324526747	1	Complete	1000	1	13	gexf
515	Complete.1000.1.13.gexf	50	488.628324526747	1	Complete	1000	1	13	gexf
516	Complete.1000.20.13.gexf	2	9650	1	Complete	1000	20	13	gexf
517	Complete.1000.20.13.gexf	3	9650	1	Complete	1000	20	13	gexf
518	Complete.1000.20.13.gexf	5	9650	1	Complete	1000	20	13	gexf
519	Complete.1000.20.13.gexf	10	9650	1	Complete	1000	20	13	gexf
520	Complete.1000.20.13.gexf	50	9650	1	Complete	1000	20	13	gexf
521	Complete.50.1.14.gexf	2	23.3543809073269	1	Complete	50	1	14	gexf
522	Complete.50.1.14.gexf	3	23.3543809073269	1	Complete	50	1	14	gexf
523	Complete.50.1.14.gexf	5	23.3543809073269	1	Complete	50	1	14	gexf
524	Complete.50.1.14.gexf	10	23.3543809073269	1	Complete	50	1	14	gexf
526	Complete.50.20.14.gexf	2	464	1	Complete	50	20	14	gexf
527	Complete.50.20.14.gexf	3	464	1	Complete	50	20	14	gexf
528	Complete.50.20.14.gexf	5	464	1	Complete	50	20	14	gexf
529	Complete.50.20.14.gexf	10	464	1	Complete	50	20	14	gexf
531	Complete.100.1.14.gexf	2	45.7729197643064	1	Complete	100	1	14	gexf
532	Complete.100.1.14.gexf	3	45.7729197643064	1	Complete	100	1	14	gexf
533	Complete.100.1.14.gexf	5	45.7729197643064	1	Complete	100	1	14	gexf
534	Complete.100.1.14.gexf	10	45.7729197643064	1	Complete	100	1	14	gexf
535	Complete.100.1.14.gexf	50	45.4851945101645	8	Complete	100	1	14	gexf
536	Complete.100.20.14.gexf	2	1029	1	Complete	100	20	14	gexf
537	Complete.100.20.14.gexf	3	1029	1	Complete	100	20	14	gexf
538	Complete.100.20.14.gexf	5	1029	1	Complete	100	20	14	gexf
539	Complete.100.20.14.gexf	10	1029	1	Complete	100	20	14	gexf
540	Complete.100.20.14.gexf	50	1029	1	Complete	100	20	14	gexf
541	Complete.500.1.14.gexf	2	240.396125477547	1	Complete	500	1	14	gexf
542	Complete.500.1.14.gexf	3	240.396125477547	1	Complete	500	1	14	gexf
543	Complete.500.1.14.gexf	5	240.396125477547	1	Complete	500	1	14	gexf
544	Complete.500.1.14.gexf	10	240.396125477547	1	Complete	500	1	14	gexf
545	Complete.500.1.14.gexf	50	240.396125477547	1	Complete	500	1	14	gexf
546	Complete.500.20.14.gexf	2	4914	1	Complete	500	20	14	gexf
547	Complete.500.20.14.gexf	3	4914	1	Complete	500	20	14	gexf
548	Complete.500.20.14.gexf	5	4914	1	Complete	500	20	14	gexf
549	Complete.500.20.14.gexf	10	4914	1	Complete	500	20	14	gexf
550	Complete.500.20.14.gexf	50	4914	1	Complete	500	20	14	gexf
551	Complete.1000.1.14.gexf	2	492.331466528751	1	Complete	1000	1	14	gexf
552	Complete.1000.1.14.gexf	3	492.331466528751	1	Complete	1000	1	14	gexf
553	Complete.1000.1.14.gexf	5	492.331466528751	1	Complete	1000	1	14	gexf
554	Complete.1000.1.14.gexf	10	492.331466528751	1	Complete	1000	1	14	gexf
555	Complete.1000.1.14.gexf	50	492.331466528751	1	Complete	1000	1	14	gexf
556	Complete.1000.20.14.gexf	2	9744	1	Complete	1000	20	14	gexf
557	Complete.1000.20.14.gexf	3	9744	1	Complete	1000	20	14	gexf
558	Complete.1000.20.14.gexf	5	9744	1	Complete	1000	20	14	gexf
559	Complete.1000.20.14.gexf	10	9744	1	Complete	1000	20	14	gexf
560	Complete.1000.20.14.gexf	50	9744	1	Complete	1000	20	14	gexf
561	Complete.50.1.15.gexf	2	22.5897025471705	1	Complete	50	1	15	gexf
562	Complete.50.1.15.gexf	3	22.5897025471705	1	Complete	50	1	15	gexf
563	Complete.50.1.15.gexf	5	22.5897025471705	1	Complete	50	1	15	gexf
564	Complete.50.1.15.gexf	10	22.5897025471705	1	Complete	50	1	15	gexf
566	Complete.50.20.15.gexf	2	430	1	Complete	50	20	15	gexf
567	Complete.50.20.15.gexf	3	430	1	Complete	50	20	15	gexf
568	Complete.50.20.15.gexf	5	430	1	Complete	50	20	15	gexf
569	Complete.50.20.15.gexf	10	430	1	Complete	50	20	15	gexf
571	Complete.100.1.15.gexf	2	44.7862826436987	1	Complete	100	1	15	gexf
572	Complete.100.1.15.gexf	3	44.7862826436987	1	Complete	100	1	15	gexf
573	Complete.100.1.15.gexf	5	44.7862826436987	1	Complete	100	1	15	gexf
574	Complete.100.1.15.gexf	10	44.7862826436987	1	Complete	100	1	15	gexf
575	Complete.100.1.15.gexf	50	44.0691389504869	13	Complete	100	1	15	gexf
576	Complete.100.20.15.gexf	2	915	1	Complete	100	20	15	gexf
577	Complete.100.20.15.gexf	3	915	1	Complete	100	20	15	gexf
578	Complete.100.20.15.gexf	5	915	1	Complete	100	20	15	gexf
579	Complete.100.20.15.gexf	10	915	1	Complete	100	20	15	gexf
580	Complete.100.20.15.gexf	50	908.048780487805	12	Complete	100	20	15	gexf
581	Complete.500.1.15.gexf	2	239.874015415011	1	Complete	500	1	15	gexf
582	Complete.500.1.15.gexf	3	239.874015415011	1	Complete	500	1	15	gexf
583	Complete.500.1.15.gexf	5	239.874015415011	1	Complete	500	1	15	gexf
584	Complete.500.1.15.gexf	10	239.874015415011	1	Complete	500	1	15	gexf
585	Complete.500.1.15.gexf	50	239.874015415011	1	Complete	500	1	15	gexf
586	Complete.500.20.15.gexf	2	4988	1	Complete	500	20	15	gexf
587	Complete.500.20.15.gexf	3	4988	1	Complete	500	20	15	gexf
588	Complete.500.20.15.gexf	5	4988	1	Complete	500	20	15	gexf
589	Complete.500.20.15.gexf	10	4988	1	Complete	500	20	15	gexf
590	Complete.500.20.15.gexf	50	4988	1	Complete	500	20	15	gexf
591	Complete.1000.1.15.gexf	2	491.326734821243	1	Complete	1000	1	15	gexf
592	Complete.1000.1.15.gexf	3	491.326734821243	1	Complete	1000	1	15	gexf
593	Complete.1000.1.15.gexf	5	491.326734821243	1	Complete	1000	1	15	gexf
594	Complete.1000.1.15.gexf	10	491.326734821243	1	Complete	1000	1	15	gexf
595	Complete.1000.1.15.gexf	50	491.326734821243	1	Complete	1000	1	15	gexf
596	Complete.1000.20.15.gexf	2	10014	1	Complete	1000	20	15	gexf
597	Complete.1000.20.15.gexf	3	10014	1	Complete	1000	20	15	gexf
598	Complete.1000.20.15.gexf	5	10014	1	Complete	1000	20	15	gexf
599	Complete.1000.20.15.gexf	10	10014	1	Complete	1000	20	15	gexf
600	Complete.1000.20.15.gexf	50	10014	1	Complete	1000	20	15	gexf
601	Complete.50.1.16.gexf	2	23.951258843925	1	Complete	50	1	16	gexf
602	Complete.50.1.16.gexf	3	23.951258843925	1	Complete	50	1	16	gexf
603	Complete.50.1.16.gexf	5	23.951258843925	1	Complete	50	1	16	gexf
604	Complete.50.1.16.gexf	10	23.951258843925	1	Complete	50	1	16	gexf
606	Complete.50.20.16.gexf	2	482	1	Complete	50	20	16	gexf
607	Complete.50.20.16.gexf	3	482	1	Complete	50	20	16	gexf
608	Complete.50.20.16.gexf	5	482	1	Complete	50	20	16	gexf
609	Complete.50.20.16.gexf	10	482	1	Complete	50	20	16	gexf
611	Complete.100.1.16.gexf	2	47.4757096381414	1	Complete	100	1	16	gexf
612	Complete.100.1.16.gexf	3	47.4757096381414	1	Complete	100	1	16	gexf
613	Complete.100.1.16.gexf	5	47.4757096381414	1	Complete	100	1	16	gexf
614	Complete.100.1.16.gexf	10	47.4757096381414	2	Complete	100	1	16	gexf
615	Complete.100.1.16.gexf	50	47.3343247877716	7	Complete	100	1	16	gexf
616	Complete.100.20.16.gexf	2	877	1	Complete	100	20	16	gexf
617	Complete.100.20.16.gexf	3	877	1	Complete	100	20	16	gexf
618	Complete.100.20.16.gexf	5	877	1	Complete	100	20	16	gexf
619	Complete.100.20.16.gexf	10	877	2	Complete	100	20	16	gexf
620	Complete.100.20.16.gexf	50	856.8	13	Complete	100	20	16	gexf
621	Complete.500.1.16.gexf	2	243.040967568165	1	Complete	500	1	16	gexf
622	Complete.500.1.16.gexf	3	243.040967568165	1	Complete	500	1	16	gexf
623	Complete.500.1.16.gexf	5	243.040967568165	1	Complete	500	1	16	gexf
624	Complete.500.1.16.gexf	10	243.040967568165	1	Complete	500	1	16	gexf
625	Complete.500.1.16.gexf	50	243.040967568165	1	Complete	500	1	16	gexf
626	Complete.500.20.16.gexf	2	4765	1	Complete	500	20	16	gexf
627	Complete.500.20.16.gexf	3	4765	1	Complete	500	20	16	gexf
628	Complete.500.20.16.gexf	5	4765	1	Complete	500	20	16	gexf
629	Complete.500.20.16.gexf	10	4765	1	Complete	500	20	16	gexf
630	Complete.500.20.16.gexf	50	4765	1	Complete	500	20	16	gexf
631	Complete.1000.1.16.gexf	2	506.054773089234	1	Complete	1000	1	16	gexf
632	Complete.1000.1.16.gexf	3	506.054773089234	1	Complete	1000	1	16	gexf
633	Complete.1000.1.16.gexf	5	506.054773089234	1	Complete	1000	1	16	gexf
634	Complete.1000.1.16.gexf	10	506.054773089234	1	Complete	1000	1	16	gexf
635	Complete.1000.1.16.gexf	50	506.054773089234	1	Complete	1000	1	16	gexf
636	Complete.1000.20.16.gexf	2	10062	1	Complete	1000	20	16	gexf
637	Complete.1000.20.16.gexf	3	10062	1	Complete	1000	20	16	gexf
638	Complete.1000.20.16.gexf	5	10062	1	Complete	1000	20	16	gexf
639	Complete.1000.20.16.gexf	10	10062	1	Complete	1000	20	16	gexf
640	Complete.1000.20.16.gexf	50	10062	1	Complete	1000	20	16	gexf
641	Complete.50.1.17.gexf	2	23.3752909848517	1	Complete	50	1	17	gexf
642	Complete.50.1.17.gexf	3	23.3752909848517	1	Complete	50	1	17	gexf
643	Complete.50.1.17.gexf	5	23.3752909848517	1	Complete	50	1	17	gexf
644	Complete.50.1.17.gexf	10	23.3752909848517	1	Complete	50	1	17	gexf
646	Complete.50.20.17.gexf	2	484	1	Complete	50	20	17	gexf
647	Complete.50.20.17.gexf	3	484	1	Complete	50	20	17	gexf
648	Complete.50.20.17.gexf	5	484	1	Complete	50	20	17	gexf
649	Complete.50.20.17.gexf	10	484	1	Complete	50	20	17	gexf
651	Complete.100.1.17.gexf	2	46.1235235728898	1	Complete	100	1	17	gexf
652	Complete.100.1.17.gexf	3	46.1235235728898	1	Complete	100	1	17	gexf
653	Complete.100.1.17.gexf	5	46.1235235728898	1	Complete	100	1	17	gexf
654	Complete.100.1.17.gexf	10	46.1235235728898	1	Complete	100	1	17	gexf
655	Complete.100.1.17.gexf	50	45.6818574111725	8	Complete	100	1	17	gexf
656	Complete.100.20.17.gexf	2	1002	1	Complete	100	20	17	gexf
657	Complete.100.20.17.gexf	3	1002	1	Complete	100	20	17	gexf
658	Complete.100.20.17.gexf	5	1002	1	Complete	100	20	17	gexf
659	Complete.100.20.17.gexf	10	1002	1	Complete	100	20	17	gexf
660	Complete.100.20.17.gexf	50	1002	4	Complete	100	20	17	gexf
661	Complete.500.1.17.gexf	2	249.259729075111	2	Complete	500	1	17	gexf
662	Complete.500.1.17.gexf	3	249.259729075111	1	Complete	500	1	17	gexf
663	Complete.500.1.17.gexf	5	249.259729075111	3	Complete	500	1	17	gexf
664	Complete.500.1.17.gexf	10	249.259729075111	1	Complete	500	1	17	gexf
665	Complete.500.1.17.gexf	50	249.259729075111	1	Complete	500	1	17	gexf
666	Complete.500.20.17.gexf	2	4849	1	Complete	500	20	17	gexf
667	Complete.500.20.17.gexf	3	4849	1	Complete	500	20	17	gexf
668	Complete.500.20.17.gexf	5	4849	1	Complete	500	20	17	gexf
669	Complete.500.20.17.gexf	10	4849	1	Complete	500	20	17	gexf
670	Complete.500.20.17.gexf	50	4849	1	Complete	500	20	17	gexf
671	Complete.1000.1.17.gexf	2	494.229607994337	1	Complete	1000	1	17	gexf
672	Complete.1000.1.17.gexf	3	494.229607994337	1	Complete	1000	1	17	gexf
673	Complete.1000.1.17.gexf	5	494.229607994337	1	Complete	1000	1	17	gexf
674	Complete.1000.1.17.gexf	10	494.229607994337	1	Complete	1000	1	17	gexf
675	Complete.1000.1.17.gexf	50	494.229607994337	1	Complete	1000	1	17	gexf
676	Complete.1000.20.17.gexf	2	9910	1	Complete	1000	20	17	gexf
677	Complete.1000.20.17.gexf	3	9910	1	Complete	1000	20	17	gexf
678	Complete.1000.20.17.gexf	5	9910	1	Complete	1000	20	17	gexf
679	Complete.1000.20.17.gexf	10	9910	1	Complete	1000	20	17	gexf
680	Complete.1000.20.17.gexf	50	9910	1	Complete	1000	20	17	gexf
681	Complete.50.1.18.gexf	2	22.7419680107623	1	Complete	50	1	18	gexf
682	Complete.50.1.18.gexf	3	22.7419680107623	1	Complete	50	1	18	gexf
683	Complete.50.1.18.gexf	5	22.7419680107623	1	Complete	50	1	18	gexf
684	Complete.50.1.18.gexf	10	22.7419680107623	1	Complete	50	1	18	gexf
686	Complete.50.20.18.gexf	2	545	1	Complete	50	20	18	gexf
687	Complete.50.20.18.gexf	3	545	1	Complete	50	20	18	gexf
688	Complete.50.20.18.gexf	5	545	1	Complete	50	20	18	gexf
689	Complete.50.20.18.gexf	10	545	1	Complete	50	20	18	gexf
691	Complete.100.1.18.gexf	2	50.3577591542406	1	Complete	100	1	18	gexf
692	Complete.100.1.18.gexf	3	50.3577591542406	1	Complete	100	1	18	gexf
693	Complete.100.1.18.gexf	5	50.3577591542406	1	Complete	100	1	18	gexf
694	Complete.100.1.18.gexf	10	50.3577591542406	1	Complete	100	1	18	gexf
695	Complete.100.1.18.gexf	50	50.3497946229054	3	Complete	100	1	18	gexf
696	Complete.100.20.18.gexf	2	882	1	Complete	100	20	18	gexf
697	Complete.100.20.18.gexf	3	882	1	Complete	100	20	18	gexf
698	Complete.100.20.18.gexf	5	882	1	Complete	100	20	18	gexf
699	Complete.100.20.18.gexf	10	882	1	Complete	100	20	18	gexf
700	Complete.100.20.18.gexf	50	868.214285714286	11	Complete	100	20	18	gexf
701	Complete.500.1.18.gexf	2	242.701257793352	1	Complete	500	1	18	gexf
702	Complete.500.1.18.gexf	3	242.701257793352	1	Complete	500	1	18	gexf
703	Complete.500.1.18.gexf	5	242.701257793352	1	Complete	500	1	18	gexf
704	Complete.500.1.18.gexf	10	242.701257793352	2	Complete	500	1	18	gexf
705	Complete.500.1.18.gexf	50	242.701257793352	1	Complete	500	1	18	gexf
706	Complete.500.20.18.gexf	2	4837	1	Complete	500	20	18	gexf
707	Complete.500.20.18.gexf	3	4837	1	Complete	500	20	18	gexf
708	Complete.500.20.18.gexf	5	4837	1	Complete	500	20	18	gexf
709	Complete.500.20.18.gexf	10	4837	1	Complete	500	20	18	gexf
710	Complete.500.20.18.gexf	50	4837	1	Complete	500	20	18	gexf
711	Complete.1000.1.18.gexf	2	499.722411814462	1	Complete	1000	1	18	gexf
712	Complete.1000.1.18.gexf	3	499.722411814462	1	Complete	1000	1	18	gexf
713	Complete.1000.1.18.gexf	5	499.722411814462	1	Complete	1000	1	18	gexf
714	Complete.1000.1.18.gexf	10	499.722411814462	1	Complete	1000	1	18	gexf
715	Complete.1000.1.18.gexf	50	499.722411814462	1	Complete	1000	1	18	gexf
716	Complete.1000.20.18.gexf	2	10053	1	Complete	1000	20	18	gexf
717	Complete.1000.20.18.gexf	3	10053	1	Complete	1000	20	18	gexf
718	Complete.1000.20.18.gexf	5	10053	1	Complete	1000	20	18	gexf
719	Complete.1000.20.18.gexf	10	10053	1	Complete	1000	20	18	gexf
720	Complete.1000.20.18.gexf	50	10053	1	Complete	1000	20	18	gexf
721	Complete.50.1.19.gexf	2	22.8947234094733	1	Complete	50	1	19	gexf
722	Complete.50.1.19.gexf	3	22.8947234094733	1	Complete	50	1	19	gexf
723	Complete.50.1.19.gexf	5	22.8947234094733	1	Complete	50	1	19	gexf
724	Complete.50.1.19.gexf	10	22.8947234094733	2	Complete	50	1	19	gexf
726	Complete.50.20.19.gexf	2	542	1	Complete	50	20	19	gexf
