path	k	max.multirute.flow	iterations	k.0	k.1	n	multiple	ex	k.5	small_1	constant1	uni_2	constant2	best.constant	best.alg
3607	Rand.Uni.50.10.61.gexf	3	6.28258895031867	1	Rand	Uni	50	10	61	gexf	3.78527442439207	1.65974464356773	3.78527442439207	1.65974464356773	1.65974464356773	NA
3608	Rand.Uni.50.10.61.gexf	5	6.28258895031867	3	Rand	Uni	50	10	61	gexf	2.2481666961053	2.79453875070855	2.2481666961053	2.79453875070855	2.79453875070855	2
3609	Rand.Uni.50.10.61.gexf	10	3.34019929348965	9	Rand	Uni	50	10	61	gexf	0.588205567035718	5.67862577418759	0.588205567035718	5.67862577418759	5.67862577418759	NA
3611	Rand.Uni.50.25.61.gexf	2	18.2975956448648	1	Rand	Uni	50	25	61	gexf	16.3972086402033	1.11589698261215	16.8938009660225	1.0830952537955	1.11589698261215	NA
3612	Rand.Uni.50.25.61.gexf	3	18.2975956448648	1	Rand	Uni	50	25	61	gexf	15.452876950233	1.18408990790475	16.108360835839	1.13590674006725	1.18408990790475	NA
3613	Rand.Uni.50.25.61.gexf	5	18.2975956448648	1	Rand	Uni	50	25	61	gexf	13.6133742402321	1.3440896666742	15.0417694855177	1.2164523371058	1.3440896666742	NA
3614	Rand.Uni.50.25.61.gexf	10	18.2975956448648	1	Rand	Uni	50	25	61	gexf	9.65685026811648	1.89477884991932	11.0644037451869	1.65373535404692	1.89477884991932	NA
3616	Rand.Uni.100.5.61.gexf	2	3.4857592295644	2	Rand	Uni	100	5	61	gexf	2.02758001062082	1.71917222072884	2.02758001062082	1.71917222072884	1.71917222072884	NA
3617	Rand.Uni.100.5.61.gexf	3	3.4857592295644	1	Rand	Uni	100	5	61	gexf	1.43198905691502	2.43420800789768	1.43198905691502	2.43420800789768	2.43420800789768	NA
3618	Rand.Uni.100.5.61.gexf	5	2.86397811383004	4	Rand	Uni	100	5	61	gexf	0.781368739235294	3.66533490530085	0.781368739235294	3.66533490530085	3.66533490530085	NA
3619	Rand.Uni.100.5.61.gexf	10	0.768392329160806	11	Rand	Uni	100	5	61	gexf	0.0698538481055279	11	0.0698538481055279	11	11	NA
3621	Rand.Uni.100.10.61.gexf	2	7.16936703232545	1	Rand	Uni	100	10	61	gexf	5.34016285566646	1.34253715216157	5.34016285566646	1.34253715216157	1.34253715216157	NA
3622	Rand.Uni.100.10.61.gexf	3	7.16936703232545	1	Rand	Uni	100	10	61	gexf	4.53073830530788	1.58238383000986	4.53073830530788	1.58238383000986	1.58238383000986	NA
3623	Rand.Uni.100.10.61.gexf	5	7.16936703232545	1	Rand	Uni	100	10	61	gexf	3.05204096059138	2.3490402405793	3.05204096059138	2.3490402405793	2.3490402405793	NA
3624	Rand.Uni.100.10.61.gexf	10	4.67740637623598	9	Rand	Uni	100	10	61	gexf	0.495530710159618	9.43918566566603	0.495530710159618	9.43918566566603	9.43918566566603	NA
3626	Rand.Uni.100.25.61.gexf	2	24.9935967907791	1	Rand	Uni	100	25	61	gexf	23.0159877706646	1.08592327384858	23.0159877706646	1.08592327384858	1.08592327384858	2
3627	Rand.Uni.100.25.61.gexf	3	24.9935967907791	1	Rand	Uni	100	25	61	gexf	22.0562642996515	1.13317452362837	22.0562642996515	1.13317452362837	1.13317452362837	2
3628	Rand.Uni.100.25.61.gexf	5	24.9935967907791	1	Rand	Uni	100	25	61	gexf	20.2068932943746	1.2368846822058	20.2068932943746	1.2368846822058	1.2368846822058	2
3629	Rand.Uni.100.25.61.gexf	10	24.9935967907791	1	Rand	Uni	100	25	61	gexf	15.8652537134397	1.57536697756094	15.8652537134397	1.57536697756094	1.57536697756094	2
3631	Rand.Uni.500.5.61.gexf	2	3.66079495291378	1	Rand	Uni	500	5	61	gexf	2.04771548644689	1.78774589396979	2.04771548644689	1.78774589396979	1.78774589396979	NA
3632	Rand.Uni.500.5.61.gexf	3	3.66079495291378	1	Rand	Uni	500	5	61	gexf	1.57274619320776	2.32764508903197	1.57274619320776	2.32764508903197	2.32764508903197	NA
3633	Rand.Uni.500.5.61.gexf	5	3.07157322967034	4	Rand	Uni	500	5	61	gexf	0.755775389458657	4.06413502280146	0.755775389458657	4.06413502280146	4.06413502280146	NA
3636	Rand.Uni.500.10.61.gexf	2	7.81586981177791	1	Rand	Uni	500	10	61	gexf	6.07099760702107	1.28741111720072	7.20306813419025	1.08507509108222	1.28741111720072	NA
3637	Rand.Uni.500.10.61.gexf	3	7.81586981177791	1	Rand	Uni	500	10	61	gexf	5.34086858493025	1.46340799955856	6.4935659293117	1.20363293402434	1.46340799955856	NA
3638	Rand.Uni.500.10.61.gexf	5	7.81586981177791	1	Rand	Uni	500	10	61	gexf	4.14575625279201	1.88526998096287	4.73838317079924	1.64948032483823	1.88526998096287	NA
3639	Rand.Uni.500.10.61.gexf	10	7.3436943042791	4	Rand	Uni	500	10	61	gexf	1.8594804439867	3.94932591414315	1.57597166018205	4.65978830065434	4.65978830065434	2
3641	Rand.Uni.500.25.61.gexf	2	24.3108043067333	2	Rand	Uni	500	25	61	gexf	22.4555374006285	1.08261957275861	22.4555374006285	1.08261957275861	1.08261957275861	NA
3642	Rand.Uni.500.25.61.gexf	3	24.3108043067333	1	Rand	Uni	500	25	61	gexf	21.5888175802344	1.1260831778481	21.5888175802344	1.1260831778481	1.1260831778481	NA
3643	Rand.Uni.500.25.61.gexf	5	24.3108043067333	3	Rand	Uni	500	25	61	gexf	19.8897331116992	1.22227906076999	19.8897331116992	1.22227906076998	1.22227906076999	NA
3644	Rand.Uni.500.25.61.gexf	10	24.3108043067333	1	Rand	Uni	500	25	61	gexf	15.8492764454821	1.53387470969776	15.8492764454821	1.53387470969776	1.53387470969776	NA
3645	Rand.Uni.500.25.61.gexf	50	5.3538568405741	49	Rand	Uni	500	25	61	gexf	0.118603350747213	45.1408565343583	0.118603350747213	45.1408565343583	45.1408565343583	NA
3646	Rand.Uni.1000.5.61.gexf	2	4.79642295596007	1	Rand	Uni	1000	5	61	gexf	3.13492524710825	1.5299959577615	3.13492524710825	1.52999595776149	1.5299959577615	NA
3647	Rand.Uni.1000.5.61.gexf	3	4.79642295596007	1	Rand	Uni	1000	5	61	gexf	2.37089477988595	2.02304336601172	2.37089477988595	2.02304336601172	2.02304336601172	NA
3648	Rand.Uni.1000.5.61.gexf	5	4.70238787066237	4	Rand	Uni	1000	5	61	gexf	1.00810787022538	4.66456815738484	1.00810787022538	4.66456815738484	4.66456815738484	NA
3651	Rand.Uni.1000.10.61.gexf	2	9.10535499171689	1	Rand	Uni	1000	10	61	gexf	7.1100980385018	1.28062298753275	7.1100980385018	1.28062298753275	1.28062298753275	NA
3652	Rand.Uni.1000.10.61.gexf	3	9.10535499171689	1	Rand	Uni	1000	10	61	gexf	6.17572299655549	1.47437878881475	6.17572299655549	1.47437878881475	1.47437878881475	NA
3653	Rand.Uni.1000.10.61.gexf	5	9.10535499171689	1	Rand	Uni	1000	10	61	gexf	4.57807490081402	1.9889047665205	4.57807490081402	1.9889047665205	1.9889047665205	2
3654	Rand.Uni.1000.10.61.gexf	10	8.32559606682296	6	Rand	Uni	1000	10	61	gexf	1.65033806442134	5.04478218512289	1.65033806442134	5.04478218512289	5.04478218512289	NA
3656	Rand.Uni.1000.25.61.gexf	2	22.5476735513161	1	Rand	Uni	1000	25	61	gexf	20.6077345666041	1.09413645048863	20.6077345666042	1.09413645048863	1.09413645048863	NA
3657	Rand.Uni.1000.25.61.gexf	3	22.5476735513161	1	Rand	Uni	1000	25	61	gexf	19.7011595600269	1.14448459150926	19.7011595600269	1.14448459150926	1.14448459150926	NA
3658	Rand.Uni.1000.25.61.gexf	5	22.5476735513161	1	Rand	Uni	1000	25	61	gexf	17.9339695861959	1.25726061053831	17.9339695861959	1.25726061053831	1.25726061053831	NA
3659	Rand.Uni.1000.25.61.gexf	10	22.5476735513161	2	Rand	Uni	1000	25	61	gexf	13.713940656252	1.6441425638689	13.713940656252	1.6441425638689	1.6441425638689	NA
3661	Rand.Uni.50.5.62.gexf	2	5.00433725362119	1	Rand	Uni	50	5	62	gexf	3.1160257047778	1.60599999093334	3.1160257047778	1.60599999093334	1.60599999093334	NA
3662	Rand.Uni.50.5.62.gexf	3	5.00433725362119	1	Rand	Uni	50	5	62	gexf	2.36714785350557	2.11407886761705	2.36714785350557	2.11407886761705	2.11407886761705	2
3663	Rand.Uni.50.5.62.gexf	5	4.6740385571667	4	Rand	Uni	50	5	62	gexf	1.17725987185916	3.97026915542898	1.17725987185916	3.97026915542898	3.97026915542898	NA
3664	Rand.Uni.50.5.62.gexf	10	0.238484283196823	11	Rand	Uni	50	5	62	gexf	0.0216803893815294	11	0.0216803893815294	11	11	NA
3666	Rand.Uni.50.10.62.gexf	2	7.45152010425205	1	Rand	Uni	50	10	62	gexf	5.50865810346153	1.35269242786545	5.50865810346153	1.35269242786545	1.35269242786545	NA
3667	Rand.Uni.50.10.62.gexf	3	7.45152010425205	1	Rand	Uni	50	10	62	gexf	4.70482397326439	1.58380422872269	4.70482397326439	1.58380422872269	1.58380422872269	2
3668	Rand.Uni.50.10.62.gexf	5	7.45152010425205	1	Rand	Uni	50	10	62	gexf	3.40244668524589	2.19004757269651	3.40244668524589	2.19004757269651	2.19004757269651	NA
3669	Rand.Uni.50.10.62.gexf	10	6.23781892295081	6	Rand	Uni	50	10	62	gexf	1.01159725137491	6.16630671393453	1.01159725137491	6.16630671393453	6.16630671393453	NA
3671	Rand.Uni.50.25.62.gexf	2	14.7808937617388	1	Rand	Uni	50	25	62	gexf	12.8817344268535	1.14743040587192	12.8817344268535	1.14743040587192	1.14743040587192	2
3672	Rand.Uni.50.25.62.gexf	3	14.7808937617388	1	Rand	Uni	50	25	62	gexf	11.9929078070621	1.23246955613509	11.992907807062	1.23246955613509	1.23246955613509	2
3673	Rand.Uni.50.25.62.gexf	5	14.7808937617388	1	Rand	Uni	50	25	62	gexf	10.2626729007056	1.44025770915125	10.2626729007056	1.44025770915125	1.44025770915125	2
3674	Rand.Uni.50.25.62.gexf	10	14.7808937617388	2	Rand	Uni	50	25	62	gexf	6.62272401087734	2.23184504404264	6.62272401087734	2.23184504404264	2.23184504404264	NA
3676	Rand.Uni.100.5.62.gexf	2	5.70606105448652	1	Rand	Uni	100	5	62	gexf	3.82613896965217	1.49133659277547	3.82613896965217	1.49133659277547	1.49133659277547	NA
3677	Rand.Uni.100.5.62.gexf	3	5.70606105448652	1	Rand	Uni	100	5	62	gexf	2.96586120474519	1.92391371698621	2.96586120474519	1.92391371698621	1.92391371698621	NA
3678	Rand.Uni.100.5.62.gexf	5	5.65378856061505	2	Rand	Uni	100	5	62	gexf	1.43572188445703	3.93794133935156	1.43572188445703	3.93794133935156	3.93794133935156	NA
3681	Rand.Uni.100.10.62.gexf	2	10.7140784289609	1	Rand	Uni	100	10	62	gexf	8.84990723027669	1.21064302146656	8.84990723027669	1.21064302146656	1.21064302146656	NA
3682	Rand.Uni.100.10.62.gexf	3	10.7140784289609	1	Rand	Uni	100	10	62	gexf	8.00897421179119	1.3377591368926	8.0089742117912	1.3377591368926	1.3377591368926	NA
3683	Rand.Uni.100.10.62.gexf	5	10.7140784289609	1	Rand	Uni	100	10	62	gexf	6.44143918487292	1.66330506606689	6.44143918487292	1.66330506606689	1.66330506606689	NA
3684	Rand.Uni.100.10.62.gexf	10	10.7140784289609	1	Rand	Uni	100	10	62	gexf	3.16550502747442	3.38463478527755	3.16550502747442	3.38463478527755	3.38463478527755	2
3686	Rand.Uni.100.25.62.gexf	2	20.4250592995573	1	Rand	Uni	100	25	62	gexf	18.4514722455802	1.10696095290986	18.891201420043	1.08119430021465	1.10696095290986	NA
3687	Rand.Uni.100.25.62.gexf	3	20.4250592995573	1	Rand	Uni	100	25	62	gexf	17.4955747040872	1.16744146134198	18.5669436027051	1.10007655199542	1.16744146134198	NA
3688	Rand.Uni.100.25.62.gexf	5	20.4250592995573	1	Rand	Uni	100	25	62	gexf	15.6147418677013	1.30806256501787	18.1955775642838	1.12252876982865	1.30806256501787	NA
3689	Rand.Uni.100.25.62.gexf	10	20.4250592995573	1	Rand	Uni	100	25	62	gexf	11.2735030262477	1.81177574104538	14.5443929792642	1.40432531826368	1.81177574104538	NA
3691	Rand.Uni.500.5.62.gexf	2	4.67890925253883	1	Rand	Uni	500	5	62	gexf	2.85053811714733	1.64141262465251	2.85053811714733	1.64141262465251	1.64141262465251	2
3692	Rand.Uni.500.5.62.gexf	3	4.67890925253883	1	Rand	Uni	500	5	62	gexf	2.09991677213524	2.22814033138143	2.09991677213524	2.22814033138143	2.22814033138143	NA
3693	Rand.Uni.500.5.62.gexf	5	4.12862343895793	5	Rand	Uni	500	5	62	gexf	0.871506543473297	4.73734072323053	0.871506543473297	4.73734072323053	4.73734072323053	NA
3696	Rand.Uni.500.10.62.gexf	2	9.9454158995809	1	Rand	Uni	500	10	62	gexf	8.04930547303866	1.23556199139085	8.04930547303866	1.23556199139085	1.23556199139085	NA
3697	Rand.Uni.500.10.62.gexf	3	9.9454158995809	1	Rand	Uni	500	10	62	gexf	7.21454230282895	1.3785234713616	7.21454230282894	1.37852347136161	1.37852347136161	2
3698	Rand.Uni.500.10.62.gexf	5	9.9454158995809	1	Rand	Uni	500	10	62	gexf	5.61033766189245	1.77269471089663	5.61033766189245	1.77269471089663	1.77269471089663	NA
3699	Rand.Uni.500.10.62.gexf	10	9.8380400226028	5	Rand	Uni	500	10	62	gexf	2.35772790016825	4.1726782899336	2.35772790016825	4.1726782899336	4.1726782899336	2
3701	Rand.Uni.500.25.62.gexf	2	20.5819753696925	1	Rand	Uni	500	25	62	gexf	18.7747696968677	1.09625714200512	18.7747696968677	1.09625714200512	1.09625714200512	NA
3702	Rand.Uni.500.25.62.gexf	3	20.5819753696925	1	Rand	Uni	500	25	62	gexf	17.9103001092457	1.14916976511564	17.9103001092457	1.14916976511564	1.14916976511564	NA
3703	Rand.Uni.500.25.62.gexf	5	20.5819753696925	1	Rand	Uni	500	25	62	gexf	16.264530420863	1.26545155852095	16.264530420863	1.26545155852095	1.26545155852095	2
3704	Rand.Uni.500.25.62.gexf	10	20.5819753696925	1	Rand	Uni	500	25	62	gexf	12.5416145087657	1.64109456205238	12.5416145087657	1.64109456205238	1.64109456205238	2
3706	Rand.Uni.1000.5.62.gexf	2	4.44233303129029	1	Rand	Uni	1000	5	62	gexf	2.89376843843321	1.5351377022052	2.89376843843321	1.5351377022052	1.5351377022052	NA
3707	Rand.Uni.1000.5.62.gexf	3	4.44233303129029	1	Rand	Uni	1000	5	62	gexf	2.27450530672779	1.95309855648621	2.27450530672779	1.95309855648621	1.95309855648621	NA
3708	Rand.Uni.1000.5.62.gexf	5	4.30582710429016	2	Rand	Uni	1000	5	62	gexf	1.24239825984793	3.46573819639542	1.21056818975465	3.55686457048144	3.55686457048144	2
3711	Rand.Uni.1000.10.62.gexf	2	10.3253560398704	1	Rand	Uni	1000	10	62	gexf	8.34967300793202	1.23661801247325	8.34967300793202	1.23661801247325	1.23661801247325	NA
3712	Rand.Uni.1000.10.62.gexf	3	10.3253560398704	1	Rand	Uni	1000	10	62	gexf	7.42294392832656	1.39100552820668	7.42294392832656	1.39100552820668	1.39100552820668	NA
3713	Rand.Uni.1000.10.62.gexf	5	10.3253560398704	1	Rand	Uni	1000	10	62	gexf	5.67665424435827	1.81891579007692	5.67665424435827	1.81891579007692	1.81891579007692	2
3714	Rand.Uni.1000.10.62.gexf	10	10.2051558985836	3	Rand	Uni	1000	10	62	gexf	2.23365390354209	4.56881698744843	2.23365390354209	4.56881698744843	4.56881698744843	NA
3716	Rand.Uni.1000.25.62.gexf	2	21.0127414199758	1	Rand	Uni	1000	25	62	gexf	19.0367906152003	1.10379642476068	19.0367906152003	1.10379642476068	1.10379642476068	2
3717	Rand.Uni.1000.25.62.gexf	3	21.0127414199758	1	Rand	Uni	1000	25	62	gexf	18.093613555743	1.16133470825159	18.093613555743	1.16133470825159	1.16133470825159	2
3718	Rand.Uni.1000.25.62.gexf	5	21.0127414199758	1	Rand	Uni	1000	25	62	gexf	16.2785374975541	1.29082489278494	16.2785374975541	1.29082489278494	1.29082489278494	NA
3719	Rand.Uni.1000.25.62.gexf	10	21.0127414199758	1	Rand	Uni	1000	25	62	gexf	12.05791349213	1.74265153201593	12.05791349213	1.74265153201593	1.74265153201593	2
3721	Rand.Uni.50.5.63.gexf	2	5.24981359665463	1	Rand	Uni	50	5	63	gexf	3.41874482659809	1.53559679441726	3.41874482659809	1.53559679441726	1.53559679441726	NA
3722	Rand.Uni.50.5.63.gexf	3	5.24981359665463	1	Rand	Uni	50	5	63	gexf	2.79179971826638	1.88044062126154	2.79179971826637	1.88044062126155	1.88044062126155	2
3723	Rand.Uni.50.5.63.gexf	5	5.12811723989713	3	Rand	Uni	50	5	63	gexf	1.70565309719283	3.00654174540942	1.86710748243059	2.74655706120431	3.00654174540942	NA
3726	Rand.Uni.50.10.63.gexf	2	6.73716624118282	1	Rand	Uni	50	10	63	gexf	4.8810973446497	1.38025648035223	4.8810973446497	1.38025648035223	1.38025648035223	NA
3727	Rand.Uni.50.10.63.gexf	3	6.73716624118282	1	Rand	Uni	50	10	63	gexf	4.02092144399214	1.6755279442848	4.02092144399214	1.6755279442848	1.6755279442848	NA
3728	Rand.Uni.50.10.63.gexf	5	6.73716624118282	1	Rand	Uni	50	10	63	gexf	2.44139809753155	2.75955250722717	2.44139809753155	2.75955250722717	2.75955250722717	2
3729	Rand.Uni.50.10.63.gexf	10	3.4695096998677	10	Rand	Uni	50	10	63	gexf	0.356125683513832	9.74237428099718	0.356125683513832	9.74237428099718	9.74237428099718	NA
3731	Rand.Uni.50.25.63.gexf	2	18.392866924486	1	Rand	Uni	50	25	63	gexf	16.4473308682295	1.1182888622989	16.4473308682295	1.1182888622989	1.1182888622989	NA
3732	Rand.Uni.50.25.63.gexf	3	18.392866924486	1	Rand	Uni	50	25	63	gexf	15.5392069240425	1.18364257676679	15.5392069240425	1.18364257676679	1.18364257676679	NA
3733	Rand.Uni.50.25.63.gexf	5	18.392866924486	1	Rand	Uni	50	25	63	gexf	13.8088746391665	1.33195987400145	13.8088746391665	1.33195987400145	1.33195987400145	NA
3734	Rand.Uni.50.25.63.gexf	10	18.392866924486	1	Rand	Uni	50	25	63	gexf	10.0646396336588	1.82747396766948	10.0646396336588	1.82747396766948	1.82747396766948	2
3736	Rand.Uni.100.5.63.gexf	2	4.73300499843748	1	Rand	Uni	100	5	63	gexf	3.17142882195117	1.49238884558209	3.12713074656247	1.51352961613143	1.51352961613143	2
3737	Rand.Uni.100.5.63.gexf	3	4.73300499843748	1	Rand	Uni	100	5	63	gexf	2.61478919615254	1.81009046748462	2.57049112076384	1.84128432119658	1.84128432119658	2
3738	Rand.Uni.100.5.63.gexf	5	4.61468713601688	2	Rand	Uni	100	5	63	gexf	1.66502049584481	2.77154974820623	1.62072242045611	2.84730258418847	2.84730258418847	2
3739	Rand.Uni.100.5.63.gexf	10	1.2342165543494	11	Rand	Uni	100	5	63	gexf	0.156499580329551	7.88638890756401	0.112201504940854	11	11	2
3741	Rand.Uni.100.10.63.gexf	2	9.55374988175703	1	Rand	Uni	100	10	63	gexf	7.71471208621961	1.23838061291003	7.90651179614832	1.20833942047758	1.23838061291003	NA
3742	Rand.Uni.100.10.63.gexf	3	9.55374988175703	1	Rand	Uni	100	10	63	gexf	6.87764752144712	1.38910141177849	7.28155190098589	1.31204858684912	1.38910141177849	NA
3743	Rand.Uni.100.10.63.gexf	5	9.55374988175703	1	Rand	Uni	100	10	63	gexf	5.25903691005309	1.81663487919133	5.76097794223493	1.65835557392374	1.81663487919133	NA
3744	Rand.Uni.100.10.63.gexf	10	9.42909254982396	3	Rand	Uni	100	10	63	gexf	2.13766602499339	4.4109287604237	2.19399682145342	4.29767830911333	4.4109287604237	NA
3746	Rand.Uni.100.25.63.gexf	2	22.1699735342164	1	Rand	Uni	100	25	63	gexf	20.198162788799	1.09762327227657	20.198162788799	1.09762327227657	1.09762327227657	NA
3747	Rand.Uni.100.25.63.gexf	3	22.1699735342164	1	Rand	Uni	100	25	63	gexf	19.2247379424872	1.15320029851851	19.2247379424872	1.15320029851851	1.15320029851851	NA
3748	Rand.Uni.100.25.63.gexf	5	22.1699735342164	1	Rand	Uni	100	25	63	gexf	17.3197798679173	1.28003783554337	17.3197798679173	1.28003783554337	1.28003783554337	NA
3749	Rand.Uni.100.25.63.gexf	10	22.1699735342164	1	Rand	Uni	100	25	63	gexf	12.9427381531369	1.71292761020921	12.9427381531369	1.71292761020921	1.71292761020921	NA
3751	Rand.Uni.500.5.63.gexf	2	4.27340325688319	1	Rand	Uni	500	5	63	gexf	2.61981463570913	1.63118535129737	2.61981463570913	1.63118535129737	1.63118535129737	2
3752	Rand.Uni.500.5.63.gexf	3	4.27340325688319	1	Rand	Uni	500	5	63	gexf	1.86050899539761	2.29690007812616	1.86050899539761	2.29690007812616	2.29690007812616	NA
3753	Rand.Uni.500.5.63.gexf	5	3.72101799079522	4	Rand	Uni	500	5	63	gexf	0.733988868740732	5.06958368071601	0.733988868740732	5.06958368071601	5.06958368071601	NA
3756	Rand.Uni.500.10.63.gexf	2	7.59379479508214	1	Rand	Uni	500	10	63	gexf	5.75470012146469	1.31958132218875	5.75470012146469	1.31958132218875	1.31958132218875	2
3757	Rand.Uni.500.10.63.gexf	3	7.59379479508214	1	Rand	Uni	500	10	63	gexf	4.91995628182453	1.54346794160253	4.91995628182453	1.54346794160253	1.54346794160253	2
3758	Rand.Uni.500.10.63.gexf	5	7.59379479508214	1	Rand	Uni	500	10	63	gexf	3.30980550739009	2.29433263620077	3.30980550739009	2.29433263620077	2.29433263620077	NA
3759	Rand.Uni.500.10.63.gexf	10	5.89108569829377	7	Rand	Uni	500	10	63	gexf	0.951886150707321	6.18885535199379	0.951886150707321	6.18885535199379	6.18885535199379	NA
3761	Rand.Uni.500.25.63.gexf	2	22.1327690853413	1	Rand	Uni	500	25	63	gexf	20.1693167317993	1.09734848134178	20.1693167317993	1.09734848134178	1.09734848134178	NA
3762	Rand.Uni.500.25.63.gexf	3	22.1327690853413	1	Rand	Uni	500	25	63	gexf	19.1950178976523	1.15304758783519	19.1950178976523	1.15304758783519	1.15304758783519	NA
3763	Rand.Uni.500.25.63.gexf	5	22.1327690853413	1	Rand	Uni	500	25	63	gexf	17.3691183402296	1.27425978980628	17.3691183402296	1.27425978980628	1.27425978980628	NA
3764	Rand.Uni.500.25.63.gexf	10	22.1327690853413	2	Rand	Uni	500	25	63	gexf	13.1897982830653	1.67802180218011	13.1897982830653	1.67802180218012	1.67802180218012	2
3766	Rand.Uni.1000.5.63.gexf	2	4.18188540038299	1	Rand	Uni	1000	5	63	gexf	2.2308118917139	1.87460243327379	2.2308118917139	1.87460243327379	1.87460243327379	NA
3767	Rand.Uni.1000.5.63.gexf	3	4.18188540038299	1	Rand	Uni	1000	5	63	gexf	1.642572157148	2.54593710369717	1.642572157148	2.54593710369717	2.54593710369717	2
3768	Rand.Uni.1000.5.63.gexf	5	3.285144314296	4	Rand	Uni	1000	5	63	gexf	0.705003944319271	4.6597530989249	0.705003944319271	4.6597530989249	4.6597530989249	NA
3771	Rand.Uni.1000.10.63.gexf	2	7.78300724839143	1	Rand	Uni	1000	10	63	gexf	5.97402473243897	1.30280800582055	7.65744894968981	1.01639688354784	1.30280800582055	NA
3772	Rand.Uni.1000.10.63.gexf	3	7.78300724839143	1	Rand	Uni	1000	10	63	gexf	5.20305141556009	1.49585437981947	7.78300724839144	1	1.49585437981947	NA
3773	Rand.Uni.1000.10.63.gexf	5	7.78300724839143	1	Rand	Uni	1000	10	63	gexf	3.83542394520716	2.02924301448274	6.51749856301313	1.1941709189719	2.02924301448274	NA
3774	Rand.Uni.1000.10.63.gexf	10	7.03161056621312	6	Rand	Uni	1000	10	63	gexf	1.85285411408591	3.79501576122852	3.26383899206314	2.15439872595195	3.79501576122852	NA
3776	Rand.Uni.1000.25.63.gexf	2	18.9055934817255	1	Rand	Uni	1000	25	63	gexf	17.0785314360016	1.10698004407291	17.0785314360016	1.10698004407291	1.10698004407291	2
3777	Rand.Uni.1000.25.63.gexf	3	18.9055934817255	1	Rand	Uni	1000	25	63	gexf	16.2059295912847	1.16658494504954	16.2059295912847	1.16658494504954	1.16658494504954	NA
3778	Rand.Uni.1000.25.63.gexf	5	18.9055934817255	1	Rand	Uni	1000	25	63	gexf	14.5380194219528	1.30042428291007	14.5380194219528	1.30042428291007	1.30042428291007	NA
3779	Rand.Uni.1000.25.63.gexf	10	18.9055934817255	1	Rand	Uni	1000	25	63	gexf	10.7858306877778	1.75281756491401	10.7858306877778	1.75281756491401	1.75281756491401	2
3781	Rand.Uni.50.5.64.gexf	2	5.30178241253942	1	Rand	Uni	50	5	64	gexf	3.45731571886357	1.53349674824668	3.45731571886356	1.53349674824668	1.53349674824668	2
3782	Rand.Uni.50.5.64.gexf	3	5.30178241253942	1	Rand	Uni	50	5	64	gexf	2.68655531046504	1.9734499386211	2.68655531046504	1.9734499386211	1.9734499386211	NA
